,Week Ending Date,State,Observed Number,Upper Bound Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Outcome
18199,2020-03-28,Tennessee,1510.0,1616.0,1513.0,0.0,0.0,"All causes, excluding COVID-19"
18200,2020-04-04,Tennessee,1535.0,1604.0,1499.0,0.0,36.0,"All causes, excluding COVID-19"
18201,2020-04-11,Tennessee,1464.0,1603.0,1503.0,0.0,0.0,"All causes, excluding COVID-19"
18202,2020-04-18,Tennessee,1500.0,1585.0,1486.0,0.0,14.0,"All causes, excluding COVID-19"
18203,2020-04-25,Tennessee,1446.0,1565.0,1466.0,0.0,0.0,"All causes, excluding COVID-19"
18204,2020-05-02,Tennessee,1456.0,1555.0,1452.0,0.0,4.0,"All causes, excluding COVID-19"
18205,2020-05-09,Tennessee,1440.0,1548.0,1443.0,0.0,0.0,"All causes, excluding COVID-19"
18206,2020-05-16,Tennessee,1494.0,1526.0,1426.0,0.0,68.0,"All causes, excluding COVID-19"
18207,2020-05-23,Tennessee,1526.0,1523.0,1425.0,3.0,101.0,"All causes, excluding COVID-19"
18208,2020-05-30,Tennessee,1417.0,1527.0,1430.0,0.0,0.0,"All causes, excluding COVID-19"
18209,2020-06-06,Tennessee,1447.0,1522.0,1421.0,0.0,26.0,"All causes, excluding COVID-19"
18210,2020-06-13,Tennessee,1461.0,1517.0,1414.0,0.0,47.0,"All causes, excluding COVID-19"
18211,2020-06-20,Tennessee,1520.0,1517.0,1418.0,3.0,102.0,"All causes, excluding COVID-19"
18212,2020-06-27,Tennessee,1510.0,1506.0,1409.0,4.0,101.0,"All causes, excluding COVID-19"
18371,2020-01-04,Texas,4323.0,4564.0,4327.0,0.0,0.0,"All causes, excluding COVID-19"
18372,2020-01-11,Texas,4561.0,4562.0,4324.0,0.0,237.0,"All causes, excluding COVID-19"
18373,2020-01-18,Texas,4248.0,4576.0,4334.0,0.0,0.0,"All causes, excluding COVID-19"
18374,2020-01-25,Texas,4124.0,4544.0,4319.0,0.0,0.0,"All causes, excluding COVID-19"
18375,2020-02-01,Texas,4170.0,4532.0,4308.0,0.0,0.0,"All causes, excluding COVID-19"
18376,2020-02-08,Texas,4338.0,4538.0,4312.0,0.0,26.0,"All causes, excluding COVID-19"
18377,2020-02-15,Texas,4356.0,4510.0,4281.0,0.0,75.0,"All causes, excluding COVID-19"
18378,2020-02-22,Texas,4238.0,4512.0,4287.0,0.0,0.0,"All causes, excluding COVID-19"
18379,2020-02-29,Texas,4162.0,4465.0,4243.0,0.0,0.0,"All causes, excluding COVID-19"
18380,2020-03-07,Texas,4186.0,4426.0,4204.0,0.0,0.0,"All causes, excluding COVID-19"
18381,2020-03-14,Texas,4182.0,4380.0,4161.0,0.0,21.0,"All causes, excluding COVID-19"
18382,2020-03-21,Texas,4253.0,4348.0,4123.0,0.0,130.0,"All causes, excluding COVID-19"
18383,2020-03-28,Texas,4227.0,4291.0,4065.0,0.0,162.0,"All causes, excluding COVID-19"
18384,2020-04-04,Texas,4069.0,4230.0,4014.0,0.0,55.0,"All causes, excluding COVID-19"
18385,2020-04-11,Texas,4072.0,4186.0,3972.0,0.0,100.0,"All causes, excluding COVID-19"
18386,2020-04-18,Texas,4072.0,4170.0,3957.0,0.0,115.0,"All causes, excluding COVID-19"
18387,2020-04-25,Texas,4230.0,4150.0,3929.0,80.0,301.0,"All causes, excluding COVID-19"
18388,2020-05-02,Texas,4036.0,4126.0,3904.0,0.0,132.0,"All causes, excluding COVID-19"
18389,2020-05-09,Texas,4060.0,4101.0,3886.0,0.0,174.0,"All causes, excluding COVID-19"
18390,2020-05-16,Texas,4035.0,4096.0,3884.0,0.0,151.0,"All causes, excluding COVID-19"
18391,2020-05-23,Texas,4092.0,4077.0,3866.0,15.0,226.0,"All causes, excluding COVID-19"
18392,2020-05-30,Texas,3939.0,4084.0,3862.0,0.0,77.0,"All causes, excluding COVID-19"
18393,2020-06-06,Texas,4061.0,4086.0,3860.0,0.0,201.0,"All causes, excluding COVID-19"
18394,2020-06-13,Texas,4206.0,4076.0,3859.0,130.0,347.0,"All causes, excluding COVID-19"
18395,2020-06-20,Texas,4242.0,4059.0,3844.0,183.0,398.0,"All causes, excluding COVID-19"
18396,2020-06-27,Texas,4192.0,4052.0,3841.0,140.0,351.0,"All causes, excluding COVID-19"
18555,2020-01-04,United States,60108.0,61899.0,59476.0,0.0,632.0,"All causes, excluding COVID-19"
18556,2020-01-11,United States,60644.0,62498.0,59994.0,0.0,650.0,"All causes, excluding COVID-19"
18557,2020-01-18,United States,59271.0,62545.0,60231.0,0.0,0.0,"All causes, excluding COVID-19"
18558,2020-01-25,United States,59005.0,62608.0,60345.0,0.0,0.0,"All causes, excluding COVID-19"
18559,2020-02-01,United States,58615.0,62065.0,59899.0,0.0,0.0,"All causes, excluding COVID-19"
18560,2020-02-08,United States,59575.0,61895.0,59743.0,0.0,0.0,"All causes, excluding COVID-19"
18561,2020-02-15,United States,58839.0,61733.0,59552.0,0.0,0.0,"All causes, excluding COVID-19"
18562,2020-02-22,United States,58986.0,61379.0,59272.0,0.0,0.0,"All causes, excluding COVID-19"
18563,2020-02-29,United States,59227.0,60939.0,58858.0,0.0,369.0,"All causes, excluding COVID-19"
18564,2020-03-07,United States,59247.0,60657.0,58566.0,0.0,681.0,"All causes, excluding COVID-19"
18565,2020-03-14,United States,58171.0,60270.0,58199.0,0.0,0.0,"All causes, excluding COVID-19"
18566,2020-03-21,United States,58511.0,59940.0,57831.0,0.0,680.0,"All causes, excluding COVID-19"
18567,2020-03-28,United States,59975.0,59385.0,57361.0,590.0,2614.0,"All causes, excluding COVID-19"
18568,2020-04-04,United States,62526.0,58727.0,56810.0,3799.0,5716.0,"All causes, excluding COVID-19"
18569,2020-04-11,United States,63259.0,58259.0,56258.0,5000.0,7001.0,"All causes, excluding COVID-19"
18570,2020-04-18,United States,60078.0,57625.0,55683.0,2453.0,4395.0,"All causes, excluding COVID-19"
18571,2020-04-25,United States,58794.0,57045.0,55076.0,1749.0,3718.0,"All causes, excluding COVID-19"
18572,2020-05-02,United States,56465.0,56382.0,54420.0,83.0,2045.0,"All causes, excluding COVID-19"
18573,2020-05-09,United States,55944.0,55804.0,53949.0,140.0,1995.0,"All causes, excluding COVID-19"
18574,2020-05-16,United States,55595.0,55516.0,53564.0,79.0,2031.0,"All causes, excluding COVID-19"
18575,2020-05-23,United States,54845.0,55131.0,53254.0,0.0,1591.0,"All causes, excluding COVID-19"
18576,2020-05-30,United States,53864.0,54956.0,53054.0,0.0,810.0,"All causes, excluding COVID-19"
18577,2020-06-06,United States,54188.0,54756.0,52889.0,0.0,1299.0,"All causes, excluding COVID-19"
18578,2020-06-13,United States,53743.0,54545.0,52709.0,0.0,1034.0,"All causes, excluding COVID-19"
18579,2020-06-20,United States,53267.0,54641.0,52670.0,0.0,597.0,"All causes, excluding COVID-19"
18580,2020-06-27,United States,53462.0,54412.0,52514.0,0.0,948.0,"All causes, excluding COVID-19"
18739,2020-01-04,Utah,392.0,433.0,393.0,0.0,0.0,"All causes, excluding COVID-19"
18740,2020-01-11,Utah,438.0,442.0,402.0,0.0,36.0,"All causes, excluding COVID-19"
18741,2020-01-18,Utah,409.0,438.0,398.0,0.0,11.0,"All causes, excluding COVID-19"
18742,2020-01-25,Utah,390.0,437.0,397.0,0.0,0.0,"All causes, excluding COVID-19"
18743,2020-02-01,Utah,362.0,432.0,391.0,0.0,0.0,"All causes, excluding COVID-19"
18744,2020-02-08,Utah,314.0,434.0,394.0,0.0,0.0,"All causes, excluding COVID-19"
18745,2020-02-15,Utah,415.0,432.0,392.0,0.0,23.0,"All causes, excluding COVID-19"
18746,2020-02-22,Utah,369.0,437.0,397.0,0.0,0.0,"All causes, excluding COVID-19"
18747,2020-02-29,Utah,398.0,436.0,396.0,0.0,2.0,"All causes, excluding COVID-19"
18748,2020-03-07,Utah,406.0,436.0,396.0,0.0,10.0,"All causes, excluding COVID-19"
18749,2020-03-14,Utah,408.0,434.0,394.0,0.0,14.0,"All causes, excluding COVID-19"
18750,2020-03-21,Utah,413.0,426.0,387.0,0.0,26.0,"All causes, excluding COVID-19"
18751,2020-03-28,Utah,393.0,423.0,384.0,0.0,9.0,"All causes, excluding COVID-19"
18752,2020-04-04,Utah,400.0,423.0,383.0,0.0,17.0,"All causes, excluding COVID-19"
18753,2020-04-11,Utah,375.0,425.0,385.0,0.0,0.0,"All causes, excluding COVID-19"
18754,2020-04-18,Utah,383.0,419.0,380.0,0.0,3.0,"All causes, excluding COVID-19"
18755,2020-04-25,Utah,391.0,417.0,378.0,0.0,13.0,"All causes, excluding COVID-19"
18756,2020-05-02,Utah,370.0,415.0,376.0,0.0,0.0,"All causes, excluding COVID-19"
18757,2020-05-09,Utah,356.0,414.0,375.0,0.0,0.0,"All causes, excluding COVID-19"
18758,2020-05-16,Utah,389.0,412.0,373.0,0.0,16.0,"All causes, excluding COVID-19"
18759,2020-05-23,Utah,360.0,415.0,376.0,0.0,0.0,"All causes, excluding COVID-19"
18760,2020-05-30,Utah,381.0,415.0,376.0,0.0,5.0,"All causes, excluding COVID-19"
18761,2020-06-06,Utah,395.0,416.0,377.0,0.0,18.0,"All causes, excluding COVID-19"
18762,2020-06-13,Utah,373.0,411.0,372.0,0.0,1.0,"All causes, excluding COVID-19"
18763,2020-06-20,Utah,392.0,412.0,373.0,0.0,19.0,"All causes, excluding COVID-19"
18764,2020-06-27,Utah,372.0,406.0,367.0,0.0,5.0,"All causes, excluding COVID-19"
18923,2020-01-04,Vermont,101.0,144.0,119.0,0.0,0.0,"All causes, excluding COVID-19"
18924,2020-01-11,Vermont,102.0,148.0,122.0,0.0,0.0,"All causes, excluding COVID-19"
18925,2020-01-18,Vermont,134.0,145.0,118.0,0.0,16.0,"All causes, excluding COVID-19"
18926,2020-01-25,Vermont,119.0,144.0,118.0,0.0,1.0,"All causes, excluding COVID-19"
18927,2020-02-01,Vermont,96.0,143.0,117.0,0.0,0.0,"All causes, excluding COVID-19"
18928,2020-02-08,Vermont,119.0,143.0,117.0,0.0,2.0,"All causes, excluding COVID-19"
18929,2020-02-15,Vermont,128.0,139.0,114.0,0.0,14.0,"All causes, excluding COVID-19"
18930,2020-02-22,Vermont,118.0,141.0,116.0,0.0,2.0,"All causes, excluding COVID-19"
18931,2020-02-29,Vermont,140.0,141.0,115.0,0.0,25.0,"All causes, excluding COVID-19"
18932,2020-03-07,Vermont,117.0,142.0,116.0,0.0,1.0,"All causes, excluding COVID-19"
18933,2020-03-14,Vermont,159.0,142.0,116.0,17.0,43.0,"All causes, excluding COVID-19"
18934,2020-03-21,Vermont,135.0,141.0,115.0,0.0,20.0,"All causes, excluding COVID-19"
18935,2020-03-28,Vermont,100.0,140.0,113.0,0.0,0.0,"All causes, excluding COVID-19"
18936,2020-04-04,Vermont,145.0,139.0,113.0,6.0,32.0,"All causes, excluding COVID-19"
18937,2020-04-11,Vermont,123.0,137.0,112.0,0.0,11.0,"All causes, excluding COVID-19"
18938,2020-04-18,Vermont,122.0,134.0,110.0,0.0,12.0,"All causes, excluding COVID-19"
18939,2020-04-25,Vermont,123.0,131.0,106.0,0.0,17.0,"All causes, excluding COVID-19"
18940,2020-05-02,Vermont,109.0,130.0,105.0,0.0,4.0,"All causes, excluding COVID-19"
18941,2020-05-09,Vermont,112.0,127.0,102.0,0.0,10.0,"All causes, excluding COVID-19"
18942,2020-05-16,Vermont,110.0,124.0,100.0,0.0,10.0,"All causes, excluding COVID-19"
18943,2020-05-23,Vermont,106.0,122.0,100.0,0.0,6.0,"All causes, excluding COVID-19"
18944,2020-05-30,Vermont,145.0,129.0,104.0,16.0,41.0,"All causes, excluding COVID-19"
18945,2020-06-06,Vermont,119.0,131.0,105.0,0.0,14.0,"All causes, excluding COVID-19"
18946,2020-06-13,Vermont,106.0,128.0,104.0,0.0,2.0,"All causes, excluding COVID-19"
18947,2020-06-20,Vermont,104.0,127.0,103.0,0.0,1.0,"All causes, excluding COVID-19"
18948,2020-06-27,Vermont,130.0,127.0,104.0,3.0,26.0,"All causes, excluding COVID-19"
19107,2020-01-04,Virginia,1438.0,1536.0,1441.0,0.0,0.0,"All causes, excluding COVID-19"
19108,2020-01-11,Virginia,1562.0,1542.0,1444.0,20.0,118.0,"All causes, excluding COVID-19"
19109,2020-01-18,Virginia,1465.0,1548.0,1449.0,0.0,16.0,"All causes, excluding COVID-19"
19110,2020-01-25,Virginia,1458.0,1562.0,1466.0,0.0,0.0,"All causes, excluding COVID-19"
19111,2020-02-01,Virginia,1478.0,1554.0,1460.0,0.0,18.0,"All causes, excluding COVID-19"
19112,2020-02-08,Virginia,1529.0,1550.0,1454.0,0.0,75.0,"All causes, excluding COVID-19"
19113,2020-02-15,Virginia,1380.0,1557.0,1460.0,0.0,0.0,"All causes, excluding COVID-19"
19114,2020-02-22,Virginia,1448.0,1551.0,1453.0,0.0,0.0,"All causes, excluding COVID-19"
19115,2020-02-29,Virginia,1390.0,1535.0,1439.0,0.0,0.0,"All causes, excluding COVID-19"
19116,2020-03-07,Virginia,1482.0,1536.0,1441.0,0.0,41.0,"All causes, excluding COVID-19"
19117,2020-03-14,Virginia,1435.0,1527.0,1435.0,0.0,0.0,"All causes, excluding COVID-19"
19118,2020-03-21,Virginia,1451.0,1505.0,1415.0,0.0,36.0,"All causes, excluding COVID-19"
19119,2020-03-28,Virginia,1492.0,1500.0,1404.0,0.0,88.0,"All causes, excluding COVID-19"
19120,2020-04-04,Virginia,1414.0,1488.0,1394.0,0.0,20.0,"All causes, excluding COVID-19"
19121,2020-04-11,Virginia,1521.0,1464.0,1374.0,57.0,147.0,"All causes, excluding COVID-19"
19122,2020-04-18,Virginia,1408.0,1445.0,1355.0,0.0,53.0,"All causes, excluding COVID-19"
19123,2020-04-25,Virginia,1413.0,1429.0,1344.0,0.0,69.0,"All causes, excluding COVID-19"
19124,2020-05-02,Virginia,1422.0,1420.0,1330.0,2.0,92.0,"All causes, excluding COVID-19"
19125,2020-05-09,Virginia,1362.0,1405.0,1316.0,0.0,46.0,"All causes, excluding COVID-19"
19126,2020-05-16,Virginia,1375.0,1395.0,1307.0,0.0,68.0,"All causes, excluding COVID-19"
19127,2020-05-23,Virginia,1308.0,1394.0,1307.0,0.0,1.0,"All causes, excluding COVID-19"
19128,2020-05-30,Virginia,1296.0,1382.0,1299.0,0.0,0.0,"All causes, excluding COVID-19"
19129,2020-06-06,Virginia,1324.0,1386.0,1298.0,0.0,26.0,"All causes, excluding COVID-19"
19130,2020-06-13,Virginia,1347.0,1381.0,1294.0,0.0,53.0,"All causes, excluding COVID-19"
19131,2020-06-20,Virginia,1228.0,1375.0,1288.0,0.0,0.0,"All causes, excluding COVID-19"
19132,2020-06-27,Virginia,1382.0,1369.0,1284.0,13.0,98.0,"All causes, excluding COVID-19"
19291,2020-01-04,Washington,1184.0,1335.0,1240.0,0.0,0.0,"All causes, excluding COVID-19"
19292,2020-01-11,Washington,1244.0,1349.0,1248.0,0.0,0.0,"All causes, excluding COVID-19"
19293,2020-01-18,Washington,1221.0,1362.0,1255.0,0.0,0.0,"All causes, excluding COVID-19"
19294,2020-01-25,Washington,1193.0,1334.0,1237.0,0.0,0.0,"All causes, excluding COVID-19"
19295,2020-02-01,Washington,1198.0,1320.0,1223.0,0.0,0.0,"All causes, excluding COVID-19"
19296,2020-02-08,Washington,1189.0,1315.0,1222.0,0.0,0.0,"All causes, excluding COVID-19"
19297,2020-02-15,Washington,1190.0,1318.0,1220.0,0.0,0.0,"All causes, excluding COVID-19"
19298,2020-02-22,Washington,1125.0,1315.0,1214.0,0.0,0.0,"All causes, excluding COVID-19"
19299,2020-02-29,Washington,1138.0,1313.0,1213.0,0.0,0.0,"All causes, excluding COVID-19"
19300,2020-03-07,Washington,1199.0,1311.0,1218.0,0.0,0.0,"All causes, excluding COVID-19"
19301,2020-03-14,Washington,1150.0,1297.0,1203.0,0.0,0.0,"All causes, excluding COVID-19"
19302,2020-03-21,Washington,1172.0,1284.0,1192.0,0.0,0.0,"All causes, excluding COVID-19"
19303,2020-03-28,Washington,1187.0,1277.0,1181.0,0.0,6.0,"All causes, excluding COVID-19"
19304,2020-04-04,Washington,1158.0,1264.0,1165.0,0.0,0.0,"All causes, excluding COVID-19"
19305,2020-04-11,Washington,1169.0,1237.0,1148.0,0.0,21.0,"All causes, excluding COVID-19"
19306,2020-04-18,Washington,1138.0,1225.0,1132.0,0.0,6.0,"All causes, excluding COVID-19"
19307,2020-04-25,Washington,1132.0,1213.0,1124.0,0.0,8.0,"All causes, excluding COVID-19"
19308,2020-05-02,Washington,1082.0,1205.0,1112.0,0.0,0.0,"All causes, excluding COVID-19"
19309,2020-05-09,Washington,1128.0,1202.0,1105.0,0.0,23.0,"All causes, excluding COVID-19"
19310,2020-05-16,Washington,1078.0,1194.0,1105.0,0.0,0.0,"All causes, excluding COVID-19"
19311,2020-05-23,Washington,1071.0,1198.0,1106.0,0.0,0.0,"All causes, excluding COVID-19"
19312,2020-05-30,Washington,1027.0,1182.0,1093.0,0.0,0.0,"All causes, excluding COVID-19"
19313,2020-06-06,Washington,1038.0,1170.0,1079.0,0.0,0.0,"All causes, excluding COVID-19"
19314,2020-06-13,Washington,1071.0,1167.0,1073.0,0.0,0.0,"All causes, excluding COVID-19"
19315,2020-06-20,Washington,1117.0,1173.0,1085.0,0.0,32.0,"All causes, excluding COVID-19"
19316,2020-06-27,Washington,1059.0,1173.0,1082.0,0.0,0.0,"All causes, excluding COVID-19"
19475,2020-01-04,West Virginia,474.0,526.0,480.0,0.0,0.0,"All causes, excluding COVID-19"
19476,2020-01-11,West Virginia,494.0,533.0,487.0,0.0,7.0,"All causes, excluding COVID-19"
19477,2020-01-18,West Virginia,520.0,533.0,487.0,0.0,33.0,"All causes, excluding COVID-19"
19478,2020-01-25,West Virginia,439.0,529.0,483.0,0.0,0.0,"All causes, excluding COVID-19"
19479,2020-02-01,West Virginia,481.0,526.0,479.0,0.0,2.0,"All causes, excluding COVID-19"
19480,2020-02-08,West Virginia,484.0,518.0,471.0,0.0,13.0,"All causes, excluding COVID-19"
19481,2020-02-15,West Virginia,478.0,513.0,467.0,0.0,11.0,"All causes, excluding COVID-19"
19482,2020-02-22,West Virginia,473.0,505.0,462.0,0.0,11.0,"All causes, excluding COVID-19"
19483,2020-02-29,West Virginia,463.0,506.0,461.0,0.0,2.0,"All causes, excluding COVID-19"
19484,2020-03-07,West Virginia,491.0,506.0,461.0,0.0,30.0,"All causes, excluding COVID-19"
19485,2020-03-14,West Virginia,478.0,514.0,467.0,0.0,11.0,"All causes, excluding COVID-19"
19486,2020-03-21,West Virginia,474.0,513.0,467.0,0.0,7.0,"All causes, excluding COVID-19"
19487,2020-03-28,West Virginia,496.0,513.0,468.0,0.0,28.0,"All causes, excluding COVID-19"
19488,2020-04-04,West Virginia,455.0,513.0,469.0,0.0,0.0,"All causes, excluding COVID-19"
19489,2020-04-11,West Virginia,499.0,505.0,461.0,0.0,38.0,"All causes, excluding COVID-19"
19490,2020-04-18,West Virginia,395.0,498.0,454.0,0.0,0.0,"All causes, excluding COVID-19"
19491,2020-04-25,West Virginia,424.0,490.0,445.0,0.0,0.0,"All causes, excluding COVID-19"
19492,2020-05-02,West Virginia,443.0,480.0,437.0,0.0,6.0,"All causes, excluding COVID-19"
19493,2020-05-09,West Virginia,442.0,469.0,428.0,0.0,14.0,"All causes, excluding COVID-19"
19494,2020-05-16,West Virginia,463.0,469.0,428.0,0.0,35.0,"All causes, excluding COVID-19"
19495,2020-05-23,West Virginia,423.0,467.0,424.0,0.0,0.0,"All causes, excluding COVID-19"
19496,2020-05-30,West Virginia,403.0,468.0,425.0,0.0,0.0,"All causes, excluding COVID-19"
19497,2020-06-06,West Virginia,347.0,465.0,422.0,0.0,0.0,"All causes, excluding COVID-19"
19498,2020-06-13,West Virginia,341.0,467.0,425.0,0.0,0.0,"All causes, excluding COVID-19"
19499,2020-06-20,West Virginia,338.0,462.0,421.0,0.0,0.0,"All causes, excluding COVID-19"
19500,2020-06-27,West Virginia,325.0,463.0,421.0,0.0,0.0,"All causes, excluding COVID-19"
19659,2020-01-04,Wisconsin,1118.0,1185.0,1092.0,0.0,26.0,"All causes, excluding COVID-19"
19660,2020-01-11,Wisconsin,1060.0,1198.0,1109.0,0.0,0.0,"All causes, excluding COVID-19"
19661,2020-01-18,Wisconsin,1133.0,1213.0,1125.0,0.0,8.0,"All causes, excluding COVID-19"
19662,2020-01-25,Wisconsin,1085.0,1212.0,1128.0,0.0,0.0,"All causes, excluding COVID-19"
19663,2020-02-01,Wisconsin,1176.0,1204.0,1123.0,0.0,53.0,"All causes, excluding COVID-19"
19664,2020-02-08,Wisconsin,1059.0,1199.0,1115.0,0.0,0.0,"All causes, excluding COVID-19"
19665,2020-02-15,Wisconsin,1131.0,1183.0,1102.0,0.0,29.0,"All causes, excluding COVID-19"
19666,2020-02-22,Wisconsin,1167.0,1170.0,1086.0,0.0,81.0,"All causes, excluding COVID-19"
19667,2020-02-29,Wisconsin,1143.0,1165.0,1083.0,0.0,60.0,"All causes, excluding COVID-19"
19668,2020-03-07,Wisconsin,1122.0,1167.0,1085.0,0.0,37.0,"All causes, excluding COVID-19"
19669,2020-03-14,Wisconsin,1112.0,1170.0,1086.0,0.0,26.0,"All causes, excluding COVID-19"
19670,2020-03-21,Wisconsin,1115.0,1171.0,1088.0,0.0,27.0,"All causes, excluding COVID-19"
19671,2020-03-28,Wisconsin,1134.0,1168.0,1086.0,0.0,48.0,"All causes, excluding COVID-19"
19672,2020-04-04,Wisconsin,1151.0,1166.0,1083.0,0.0,68.0,"All causes, excluding COVID-19"
19673,2020-04-11,Wisconsin,1101.0,1150.0,1069.0,0.0,32.0,"All causes, excluding COVID-19"
19674,2020-04-18,Wisconsin,1082.0,1145.0,1061.0,0.0,21.0,"All causes, excluding COVID-19"
19675,2020-04-25,Wisconsin,984.0,1140.0,1055.0,0.0,0.0,"All causes, excluding COVID-19"
19676,2020-05-02,Wisconsin,1097.0,1128.0,1043.0,0.0,54.0,"All causes, excluding COVID-19"
19677,2020-05-09,Wisconsin,1026.0,1117.0,1035.0,0.0,0.0,"All causes, excluding COVID-19"
19678,2020-05-16,Wisconsin,969.0,1108.0,1028.0,0.0,0.0,"All causes, excluding COVID-19"
19679,2020-05-23,Wisconsin,1016.0,1099.0,1018.0,0.0,0.0,"All causes, excluding COVID-19"
19680,2020-05-30,Wisconsin,1058.0,1083.0,1001.0,0.0,57.0,"All causes, excluding COVID-19"
19681,2020-06-06,Wisconsin,1001.0,1074.0,992.0,0.0,9.0,"All causes, excluding COVID-19"
19682,2020-06-13,Wisconsin,989.0,1066.0,986.0,0.0,3.0,"All causes, excluding COVID-19"
19683,2020-06-20,Wisconsin,1055.0,1066.0,986.0,0.0,69.0,"All causes, excluding COVID-19"
19684,2020-06-27,Wisconsin,1008.0,1071.0,990.0,0.0,18.0,"All causes, excluding COVID-19"
19843,2020-01-04,Wyoming,144.0,115.0,95.0,29.0,49.0,"All causes, excluding COVID-19"
19844,2020-01-11,Wyoming,81.0,116.0,96.0,0.0,0.0,"All causes, excluding COVID-19"
19845,2020-01-18,Wyoming,103.0,116.0,96.0,0.0,7.0,"All causes, excluding COVID-19"
19846,2020-01-25,Wyoming,96.0,117.0,97.0,0.0,0.0,"All causes, excluding COVID-19"
19847,2020-02-01,Wyoming,94.0,117.0,97.0,0.0,0.0,"All causes, excluding COVID-19"
19848,2020-02-08,Wyoming,99.0,117.0,96.0,0.0,3.0,"All causes, excluding COVID-19"
19849,2020-02-15,Wyoming,77.0,116.0,96.0,0.0,0.0,"All causes, excluding COVID-19"
19850,2020-02-22,Wyoming,103.0,116.0,96.0,0.0,7.0,"All causes, excluding COVID-19"
19851,2020-02-29,Wyoming,102.0,116.0,96.0,0.0,6.0,"All causes, excluding COVID-19"
19852,2020-03-07,Wyoming,82.0,116.0,96.0,0.0,0.0,"All causes, excluding COVID-19"
19853,2020-03-14,Wyoming,87.0,117.0,97.0,0.0,0.0,"All causes, excluding COVID-19"
19854,2020-03-21,Wyoming,120.0,118.0,98.0,2.0,22.0,"All causes, excluding COVID-19"
19855,2020-03-28,Wyoming,90.0,114.0,94.0,0.0,0.0,"All causes, excluding COVID-19"
19856,2020-04-04,Wyoming,126.0,114.0,94.0,12.0,32.0,"All causes, excluding COVID-19"
19857,2020-04-11,Wyoming,103.0,112.0,92.0,0.0,11.0,"All causes, excluding COVID-19"
19858,2020-04-18,Wyoming,90.0,108.0,89.0,0.0,1.0,"All causes, excluding COVID-19"
19859,2020-04-25,Wyoming,96.0,110.0,90.0,0.0,6.0,"All causes, excluding COVID-19"
19860,2020-05-02,Wyoming,69.0,111.0,91.0,0.0,0.0,"All causes, excluding COVID-19"
19861,2020-05-09,Wyoming,85.0,112.0,93.0,0.0,0.0,"All causes, excluding COVID-19"
19862,2020-05-16,Wyoming,101.0,112.0,92.0,0.0,9.0,"All causes, excluding COVID-19"
19863,2020-05-23,Wyoming,95.0,113.0,93.0,0.0,2.0,"All causes, excluding COVID-19"
